hcpcs_code,hcpcs_description,year,claim_count,total_spending,beneficiary_count,total_annual_spending_per_user,unit_count,average_cost_per_unit,average_beneficiary_cost_share,annual_change_in_average_cost_per_unit
J1212,"Injection, dmso, dimethyl sulfoxide, 50%, 50 ml",2012,14948.0,1271428.14,3389.0,375.16321629,15148.5,83.930959501,79.249380348,NA
J1212,"Injection, dmso, dimethyl sulfoxide, 50%, 50 ml",2013,14999.0,1235502.15,3281.0,376.56267906,15266.0,80.93162256,81.567552575,NA
J1212,"Injection, dmso, dimethyl sulfoxide, 50%, 50 ml",2014,12417.0,961400.36,2468.0,389.54633712,12643.0,76.042107095,84.934898703,NA
J1212,"Injection, dmso, dimethyl sulfoxide, 50%, 50 ml",2015,11928.0,1238480.05,2322.0,533.36780792,12012.0,103.10356727,115.04113264,NA
J1230,"Injection, methadone hcl, up to 10 mg",2011,176.0,1211.65,64.0,18.93203125,189.0,6.4108465608,4.49671875,NA
J1230,"Injection, methadone hcl, up to 10 mg",2012,249.0,1943.12,84.0,23.132380952,279.0,6.9645878136,5.041547619,NA
J1230,"Injection, methadone hcl, up to 10 mg",2013,199.0,1532.73,71.0,21.587746479,215.0,7.1289767442,4.7518309859,NA
J1230,"Injection, methadone hcl, up to 10 mg",2014,190.0,1507.01,74.0,20.365,203.0,7.4236945813,4.5155405405,NA
J1230,"Injection, methadone hcl, up to 10 mg",2015,215.0,2240.57,71.0,31.557323944,237.0,9.4538818565,6.4716901408,NA
J1240,"Injection, dimenhydrinate, up to 50 mg",2011,397.0,1890.17,280.0,6.7506071429,490.5,3.8535575943000002,1.6921428571,NA
J1240,"Injection, dimenhydrinate, up to 50 mg",2012,201.0,914.88,148.0,6.1816216216,233.5,3.9181156317,1.5192567568,NA
J1240,"Injection, dimenhydrinate, up to 50 mg",2013,307.0,1611.87,193.0,8.3516580311,352.5,4.5726808511,1.8005181347,NA
J1240,"Injection, dimenhydrinate, up to 50 mg",2014,354.0,1724.15,191.0,9.0269633508,427.0,4.0378220141,2.0471727749,NA
J1240,"Injection, dimenhydrinate, up to 50 mg",2015,442.0,2583.7,234.0,11.041452991,560.5,4.6096342551,2.4072649573,NA
J1245,"Injection, dipyridamole, per 10 mg",2011,164929.0,707264.36,162818.0,4.3438953924,745753.0,0.9483895606,0.8994825511,NA
J1245,"Injection, dipyridamole, per 10 mg",2012,131280.0,484949.74,129691.0,3.7392705739,596344.9,0.8132034667,0.7604637176,NA
J1245,"Injection, dipyridamole, per 10 mg",2013,99021.0,382184.52,97662.0,3.9133390674,450108.1,0.8490949619,0.8098656591,NA
J1245,"Injection, dipyridamole, per 10 mg",2014,90780.0,334206.9,89407.0,3.7380395271,416493.3,0.8024304353,0.7787951726,NA
J1245,"Injection, dipyridamole, per 10 mg",2015,83190.0,305500.1,82036.0,3.7239760593,387744.8,0.7878896119,0.7714197426,-0.018120977
J1250,"Injection, dobutamine hydrochloride, per 250 mg",2011,43581.0,697425.54,37065.0,18.816283286,141329.0,4.9347659716,3.8299579118,NA
J1250,"Injection, dobutamine hydrochloride, per 250 mg",2012,34747.0,636974.38,29083.0,21.901948905,128458.0,4.9586197822999996,4.4725403157,NA
J1250,"Injection, dobutamine hydrochloride, per 250 mg",2013,25851.0,672723.87,18941.0,35.516808511,136010.5,4.9461171748,7.280530595,NA
J1250,"Injection, dobutamine hydrochloride, per 250 mg",2014,25017.0,620648.7,18255.0,33.998833196,130673.0,4.7496322882,7.0184721994,NA
J1250,"Injection, dobutamine hydrochloride, per 250 mg",2015,25392.0,773650.25,16445.0,47.044709638,163161.0,4.7416370947,9.7199245971,-0.001683329
J1260,"Injection, dolasetron mesylate, 10 mg",2011,24426.0,1171477.46,5042.0,232.34380405,255878.0,4.5782656579,48.600924236,NA
J1260,"Injection, dolasetron mesylate, 10 mg",2012,2703.0,35046.38,827.0,42.377726723,7040.2,4.9780375558,8.5816203144,NA
J1260,"Injection, dolasetron mesylate, 10 mg",2013,539.0,6666.58,113.0,58.996283186,1158.0,5.7569775475,12.180619469,NA
J1260,"Injection, dolasetron mesylate, 10 mg",2014,138.0,1737.04,27.0,64.334814815,307.0,5.6581107492,13.234074074,NA
J1260,"Injection, dolasetron mesylate, 10 mg",2015,266.0,4874.9,83.0,58.73373494,627.0,7.7749601276,12.183855422,NA
J1265,"Injection, dopamine hcl, 40 mg",2011,621.0,14602.49,53.0,275.51867925,24456.0,0.5970923291,57.178867925,NA
J1265,"Injection, dopamine hcl, 40 mg",2012,842.0,11967.54,169.0,70.813846154,20785.0,0.5757777243,14.556213018,NA
J1265,"Injection, dopamine hcl, 40 mg",2013,688.0,15592.7,83.0,187.86385542,29758.0,0.5239834666,40.125903614,NA
J1265,"Injection, dopamine hcl, 40 mg",2014,694.0,25577.07,52.0,491.86673077,42033.0,0.6084997502,102.5275,NA
J1265,"Injection, dopamine hcl, 40 mg",2015,607.0,22504.42,36.0,625.12277778,37229.0,0.6044862876,130.36194444,NA
J1267,"Injection, doripenem, 10 mg",2011,1240.0,133819.36,118.0,1134.0623729,204290.0,0.655046062,247.8429661,NA
J1267,"Injection, doripenem, 10 mg",2012,809.0,62432.52,68.0,918.12529412,117063.0,0.5333241075,224.09191176,NA
J1267,"Injection, doripenem, 10 mg",2013,592.0,29825.65,51.0,584.81666667,57114.0,0.5222125924,148.04235294,NA
J1267,"Injection, doripenem, 10 mg",2014,383.0,39476.64,28.0,1409.88,67077.0,0.588527215,287.40571429,NA
J1267,"Injection, doripenem, 10 mg",2015,587.0,145945.93,63.0,2316.6020635,214107.0,0.6816495024,477.88777778,NA
J1270,"Injection, doxercalciferol, 1 mcg",2011,55524.0,5654107.35,8637.0,654.63787773,2221732.0,2.5449097146,150.21723168,NA
J1270,"Injection, doxercalciferol, 1 mcg",2012,51332.0,1343647.75,7556.0,177.82527131,2064999.0,0.6506771916,52.680831128,NA
J1270,"Injection, doxercalciferol, 1 mcg",2013,58730.0,1072612.84,8139.0,131.78680919,2317692.0,0.4627935204,35.176234181,NA
J1270,"Injection, doxercalciferol, 1 mcg",2014,12.0,636.17,NA,NA,205.0,3.1032682927,NA,NA
J1270,"Injection, doxercalciferol, 1 mcg",2015,26.0,585.43,NA,NA,267.0,2.1926217228,NA,NA
J1290,"Injection, ecallantide, 1 mg",2011,21.0,154164.08,NA,NA,546.0,282.35179487,NA,NA
J1290,"Injection, ecallantide, 1 mg",2012,18.0,143973.5,11.0,13088.5,483.0,298.08178054,1544.7845455,NA
J1290,"Injection, ecallantide, 1 mg",2013,39.0,445476.3,12.0,37123.025,1393.0,319.79633884,3597.5566667,NA
J1290,"Injection, ecallantide, 1 mg",2014,76.0,1150378.47,14.0,82169.890714,3301.0,348.49393214,7199.9407143,NA
J1290,"Injection, ecallantide, 1 mg",2015,30.0,330466.29,21.0,15736.49,881.0,375.10362089,1853.2471429,NA
J1300,"Injection, eculizumab, 10 mg",2011,3480.0,64115819.08,213.0,301013.23512,342446.0,187.22899108,38598.421408,NA
J1300,"Injection, eculizumab, 10 mg",2012,4870.0,97672755.24,311.0,314060.30624,508076.0,192.24044285,38802.808489,NA
J1300,"Injection, eculizumab, 10 mg",2013,6382.0,141865320.28,412.0,344333.30165,719849.0,197.07649838,39985.114782,NA
J1300,"Injection, eculizumab, 10 mg",2014,7505.0,178438533.91,505.0,353343.6315,883047.4,202.07129754,40053.054317,NA
J1300,"Injection, eculizumab, 10 mg",2015,9203.0,232376081.6,620.0,374800.13161,1111311.0,209.1008562,39548.830258,NA
J1325,"Injection, epoprostenol, 0.5 mg",2011,6340.0,23556270.06,667.0,35316.746717,1863628.0,12.640006514,7065.9506147,NA
J1325,"Injection, epoprostenol, 0.5 mg",2012,6430.0,23908194.93,684.0,34953.50136,1891471.0,12.640000788,6993.369883,NA
J1325,"Injection, epoprostenol, 0.5 mg",2013,6181.0,22665274.36,665.0,34083.119338,1812494.0,12.505020353,6891.6771429,NA
J1325,"Injection, epoprostenol, 0.5 mg",2014,5948.0,21161120.21,625.0,33857.792336,1701358.0,12.437782178,6883.118848,NA
J1325,"Injection, epoprostenol, 0.5 mg",2015,6959.0,19931191.19,614.0,32461.223436,1602471.0,12.437785888,6600.0111726,NA
J1327,"Injection, eptifibatide, 5 mg",2011,14700.0,7855858.62,14314.0,548.823433,371219.0,21.162329029,34.379110661,NA
J1327,"Injection, eptifibatide, 5 mg",2012,13389.0,7559853.33,12976.0,582.60275355,325094.0,23.254361292,37.820268958,NA
J1327,"Injection, eptifibatide, 5 mg",2013,12610.0,7719846.12,12256.0,629.88300587,297715.0,25.930323027,35.153760607,NA
J1327,"Injection, eptifibatide, 5 mg",2014,12919.0,7972398.72,12568.0,634.34108211,295655.0,26.965208503,30.679509866,NA
J1327,"Injection, eptifibatide, 5 mg",2015,1131.0,728153.19,1117.0,651.88289167,24464.0,29.764273627,130.87890779,NA
J1335,"Injection, ertapenem sodium, 500 mg",2011,52189.0,3462432.13,5915.0,585.36468808,125032.0,27.692367794,118.68132037,NA
J1335,"Injection, ertapenem sodium, 500 mg",2012,56999.0,3782507.34,5878.0,643.5024396,126283.0,29.952624977,130.33917319,NA
J1335,"Injection, ertapenem sodium, 500 mg",2013,55779.0,3905323.02,5946.0,656.7983552,123375.0,31.654087295,135.08097208,NA
J1335,"Injection, ertapenem sodium, 500 mg",2014,60447.0,4681432.17,6432.0,727.83460354,138557.5,33.786927232,149.87062189,NA
J1335,"Injection, ertapenem sodium, 500 mg",2015,61634.0,5371164.77,6815.0,788.13863096,144382.5,37.200940349,162.05038738,0.1010453864
J1364,"Injection, erythromycin lactobionate, per 500 mg",2011,476.0,4305.14,385.0,11.182181818,485.0,8.8765773196,2.2348311688,NA
J1364,"Injection, erythromycin lactobionate, per 500 mg",2012,275.0,3012.64,208.0,14.483846154,286.0,10.533706294,2.9951442308,NA
J1364,"Injection, erythromycin lactobionate, per 500 mg",2013,359.0,6212.31,299.0,20.776956522,381.0,16.305275591,5.0401672241,NA
J1364,"Injection, erythromycin lactobionate, per 500 mg",2014,418.0,14423.19,299.0,48.238093645,422.0,34.178175355,9.8161204013,NA
J1364,"Injection, erythromycin lactobionate, per 500 mg",2015,1226.0,231140.68,1030.0,224.40842718,4891.0,47.258368432,45.613262136,NA
J1380,"Injection, estradiol valerate, up to 10 mg",2011,14706.0,170278.31,3060.0,55.646506536,22953.7,7.41833822,14.849147059,NA
J1380,"Injection, estradiol valerate, up to 10 mg",2012,13968.0,160580.37,2925.0,54.899271795,19547.3,8.214964215,14.463022222,NA
J1380,"Injection, estradiol valerate, up to 10 mg",2013,12269.0,166697.91,2479.0,67.244013715,19284.7,8.6440499463,18.889471561,NA
J1380,"Injection, estradiol valerate, up to 10 mg",2014,9619.0,127976.21,1978.0,64.699802831,14689.5,8.7120875455,17.730839232,NA
J1380,"Injection, estradiol valerate, up to 10 mg",2015,8068.0,125502.36,1595.0,78.684865204,12622.0,9.9431437173,21.158137931,NA
J1410,"Injection, estrogen  conjugated, per 25 mg",2011,2952.0,282702.59,941.0,300.42783209,3820.0,74.005913613,67.699723698,NA
J1410,"Injection, estrogen  conjugated, per 25 mg",2012,2647.0,270659.63,874.0,309.67921053,3400.0,79.605773529,68.377791762,NA
J1410,"Injection, estrogen  conjugated, per 25 mg",2013,2339.0,268543.17,772.0,347.85384715,2994.0,89.693777555,78.888873057,NA
J1410,"Injection, estrogen  conjugated, per 25 mg",2014,1576.0,160514.58,607.0,264.43917628,1891.5,84.860999207,60.506902801,NA
J1410,"Injection, estrogen  conjugated, per 25 mg",2015,1353.0,134572.45,417.0,322.71570743,1479.0,90.988810007,73.662038369,NA
J1430,"Injection, ethanolamine oleate, 100 mg",2011,156.0,78736.53,130.0,605.66561538,358.0,219.93444134,117.59530769,NA
J1430,"Injection, ethanolamine oleate, 100 mg",2012,229.0,127423.24,201.0,633.94646766,433.0,294.28,126.80681592,NA
J1430,"Injection, ethanolamine oleate, 100 mg",2013,93.0,57904.19,88.0,658.00215909,197.0,293.92989848,135.88863636,NA
J1430,"Injection, ethanolamine oleate, 100 mg",2014,78.0,66149.81,71.0,931.68746479,221.0,299.32040724,186.84760563,NA
J1430,"Injection, ethanolamine oleate, 100 mg",2015,56.0,43157.46,53.0,814.29169811,134.0,322.07059701,166.38245283,NA
J1438,"Injection, etanercept, 25 mg (code may be used for medicare when drug administered under the direct supervision of a physician, not for use when drug is self administered)",2011,163.0,165578.14,27.0,6132.5237037,813.0,203.66314883,1241.1596296,NA
J1438,"Injection, etanercept, 25 mg (code may be used for medicare when drug administered under the direct supervision of a physician, not for use when drug is self administered)",2012,172.0,194386.91,31.0,6270.5454839,879.0,221.14551763,1254.7906452,NA
J1438,"Injection, etanercept, 25 mg (code may be used for medicare when drug administered under the direct supervision of a physician, not for use when drug is self administered)",2013,213.0,218989.43,29.0,7551.3596552,896.0,244.40784598,1532.1062069,NA
J1438,"Injection, etanercept, 25 mg (code may be used for medicare when drug administered under the direct supervision of a physician, not for use when drug is self administered)",2014,232.0,209332.69,41.0,5105.6753659,775.0,270.10669677,1041.0987805,NA
J1438,"Injection, etanercept, 25 mg (code may be used for medicare when drug administered under the direct supervision of a physician, not for use when drug is self administered)",2015,199.0,206937.82,26.0,7959.1469231,674.0,307.02940653,1625.9603846,NA
J1439,"Injection, ferric carboxymaltose, 1mg",2011,NA,NA,NA,NA,NA,NA,NA,NA
J1439,"Injection, ferric carboxymaltose, 1mg",2012,NA,NA,NA,NA,NA,NA,NA,NA
J1439,"Injection, ferric carboxymaltose, 1mg",2013,NA,NA,NA,NA,NA,NA,NA,NA
J1439,"Injection, ferric carboxymaltose, 1mg",2014,NA,NA,NA,NA,NA,NA,NA,NA
J1439,"Injection, ferric carboxymaltose, 1mg",2015,60911.0,50499460.22,29588.0,1706.7547729,48196834.0,1.0477754663,348.84812086,NA
J1440,"Injection, filgrastim (g-csf), 300 mcg",2011,163908.0,53459511.76,23410.0,2283.6186143,218523.0,244.64020611,460.47918112,NA
J1440,"Injection, filgrastim (g-csf), 300 mcg",2012,149168.0,52147566.75,22813.0,2285.870633,200117.0,260.5853913,459.41006181,NA
J1440,"Injection, filgrastim (g-csf), 300 mcg",2013,137152.0,50636340.13,21502.0,2354.9595447,182340.0,277.7028635,477.62049902,NA
J1440,"Injection, filgrastim (g-csf), 300 mcg",2014,NA,NA,NA,NA,NA,NA,NA,NA
J1440,"Injection, filgrastim (g-csf), 300 mcg",2015,NA,NA,NA,NA,NA,NA,NA,NA
J1441,"Injection, filgrastim (g-csf), 480 mcg",2011,231097.0,109533979.05,33150.0,3304.1924298,283826.0,385.91946844,664.61454993,NA
J1441,"Injection, filgrastim (g-csf), 480 mcg",2012,215006.0,110746148.96,32231.0,3436.013433,267251.0,414.39002645,689.34119202,NA
J1441,"Injection, filgrastim (g-csf), 480 mcg",2013,200431.0,109442388.74,30917.0,3539.877373,248439.0,440.52016286,717.42857683,NA
J1441,"Injection, filgrastim (g-csf), 480 mcg",2014,NA,NA,NA,NA,NA,NA,NA,NA
J1441,"Injection, filgrastim (g-csf), 480 mcg",2015,NA,NA,NA,NA,NA,NA,NA,NA
J1442,"Injection, filgrastim (g-csf), 1 microgram",2011,NA,NA,NA,NA,NA,NA,NA,NA
J1442,"Injection, filgrastim (g-csf), 1 microgram",2012,NA,NA,NA,NA,NA,NA,NA,NA
J1442,"Injection, filgrastim (g-csf), 1 microgram",2013,NA,NA,NA,NA,NA,NA,NA,NA
J1442,"Injection, filgrastim (g-csf), 1 microgram",2014,295596.0,144722086.8,43861.0,3299.5619525,147765757.0,0.97940206,672.46405485,NA
J1442,"Injection, filgrastim (g-csf), 1 microgram",2015,261789.0,127547033.02,39197.0,3253.9998729,130280135.4,0.9790213422,662.99499069,-3.88725e-4
J1446,"Injection, tbo-filgrastim, 5 micrograms",2011,NA,NA,NA,NA,NA,NA,NA,NA
J1446,"Injection, tbo-filgrastim, 5 micrograms",2012,NA,NA,NA,NA,NA,NA,NA,NA
J1446,"Injection, tbo-filgrastim, 5 micrograms",2013,NA,NA,NA,NA,NA,NA,NA,NA
J1446,"Injection, tbo-filgrastim, 5 micrograms",2014,22771.0,10390859.21,4393.0,2365.3219235,2524973.0,4.1152357708,480.10889142,NA
J1446,"Injection, tbo-filgrastim, 5 micrograms",2015,39363.0,17794109.53,8155.0,2181.98768,4649253.6,3.8273045656,445.17284611,NA
J1450,"Injection fluconazole, 200 mg",2011,1502.0,13066.17,495.0,26.39630303,2034.0,6.423879056,9.3304848485,NA
J1450,"Injection fluconazole, 200 mg",2012,2057.0,19777.36,532.0,37.175488722,3144.0,6.2905089059,14.326353383,NA
J1450,"Injection fluconazole, 200 mg",2013,3023.0,25896.26,528.0,49.04594697,5291.0,4.8943980344,18.124715909,NA
J1450,"Injection fluconazole, 200 mg",2014,3062.0,24591.41,515.0,47.75031068,5610.0,4.3834955437,13.829203883,NA
J1450,"Injection fluconazole, 200 mg",2015,2069.0,15742.82,365.0,43.131013699,3975.0,3.9604578616,11.550493151,NA
J1451,"Injection, fomepizole, 15 mg",2011,37.0,27563.59,36.0,765.65527778,3838.0,7.1817587285,153.13083333,NA
J1451,"Injection, fomepizole, 15 mg",2012,25.0,15524.96,25.0,620.9984,2292.0,6.7735427574,124.2,NA
J1451,"Injection, fomepizole, 15 mg",2013,27.0,17459.81,26.0,671.53115385,2685.0,6.5027225326,136.33230769,NA
J1451,"Injection, fomepizole, 15 mg",2014,47.0,31853.75,46.0,692.47282609,4797.0,6.6403481343,140.74630435,NA
J1451,"Injection, fomepizole, 15 mg",2015,43.0,32092.32,39.0,822.88,5137.0,6.2472883006,167.25179487,NA
J1453,"Injection, fosaprepitant, 1 mg",2011,138492.0,38198637.19,37531.0,1017.7889529,21996337.0,1.7365908328,199.62495324,NA
J1453,"Injection, fosaprepitant, 1 mg",2012,188928.0,51396684.63,49413.0,1040.1449948,30211149.0,1.7012489207,206.45060753,NA
J1453,"Injection, fosaprepitant, 1 mg",2013,220947.0,60976915.63,57878.0,1053.5422031,35865281.0,1.7001655621,211.62306299,NA
J1453,"Injection, fosaprepitant, 1 mg",2014,248563.0,69023961.88,64340.0,1072.8001536,40732617.0,1.6945624162,218.42228754,NA
J1453,"Injection, fosaprepitant, 1 mg",2015,268121.0,74798009.47,67896.0,1101.6556126,43968349.0,1.701178488,221.01732193,0.0039042951
J1455,"Injection, foscarnet sodium, per 1000 mg",2011,218.0,102906.3,57.0,1805.3736842,7881.0,13.057518081,361.07368421,NA
J1455,"Injection, foscarnet sodium, per 1000 mg",2012,1275.0,191940.62,132.0,1454.0956061,15902.0,12.07021884,290.81098485,NA
J1455,"Injection, foscarnet sodium, per 1000 mg",2013,351.0,122599.98,69.0,1776.8113043,6959.0,17.617470901,360.10318841,NA
J1455,"Injection, foscarnet sodium, per 1000 mg",2014,1447.0,294673.3,162.0,1818.9709877,20378.0,14.460364118,369.70876543,NA
J1455,"Injection, foscarnet sodium, per 1000 mg",2015,728.0,244187.41,94.0,2597.7384043,21102.0,11.571766183,530.49106383,NA
J1457,"Injection, gallium nitrate, 1 mg",2011,336.0,28129.13,315.0,89.298825397,13853.0,2.0305442864,16.233777778,NA
J1457,"Injection, gallium nitrate, 1 mg",2012,130.0,3654.57,129.0,28.33,1759.0,2.0776407049,5.6658914729,NA
J1457,"Injection, gallium nitrate, 1 mg",2013,47.0,1340.87,47.0,28.529148936,675.0,1.9864740741,5.7989361702,NA
J1457,"Injection, gallium nitrate, 1 mg",2014,118.0,3137.91,117.0,26.81974359,1359.0,2.3089845475,5.7344444444,NA
J1457,"Injection, gallium nitrate, 1 mg",2015,65.0,1754.55,65.0,26.993076923,810.0,2.1661111111,6.44,NA
J1458,"Injection, galsulfase, 1 mg",2011,69.0,2706464.6,NA,NA,7920.0,341.72532828,NA,NA
J1458,"Injection, galsulfase, 1 mg",2012,86.0,2382081.4,NA,NA,6925.0,343.98287365,NA,NA
J1458,"Injection, galsulfase, 1 mg",2013,105.0,2742544.1,NA,NA,7790.0,352.05957638,NA,NA
J1458,"Injection, galsulfase, 1 mg",2014,116.0,3206828.92,NA,NA,9090.0,352.78645985000003,NA,NA
J1458,"Injection, galsulfase, 1 mg",2015,65.0,2834810.15,NA,NA,7950.0,356.57989308,NA,NA
J1459,"Injection, immune globulin (privigen), intravenous, non-lyophilized (e.g. liquid), 500 mg",2011,38340.0,115637184.42,6572.0,17595.432809,3334497.0,34.67904887,3454.3343594,NA
J1459,"Injection, immune globulin (privigen), intravenous, non-lyophilized (e.g. liquid), 500 mg",2012,47363.0,147000417.82,8346.0,17613.277956,4273836.0,34.395427859,3429.4536137,NA
J1459,"Injection, immune globulin (privigen), intravenous, non-lyophilized (e.g. liquid), 500 mg",2013,50005.0,165381405.2,8435.0,19606.568488,4626806.7,35.744178636,3881.1349615,NA
J1459,"Injection, immune globulin (privigen), intravenous, non-lyophilized (e.g. liquid), 500 mg",2014,57611.0,189641089.87,9336.0,20312.884519,5223729.0,36.303776454,4050.7268477,NA
J1459,"Injection, immune globulin (privigen), intravenous, non-lyophilized (e.g. liquid), 500 mg",2015,62616.0,207708573.56,9673.0,21473.025283,5612426.0,37.008697052,4304.916789,0.0194172802
J1460,"Injection, gamma globulin, intramuscular, 1 cc",2011,1142.0,49557.84,282.0,175.73702128,2577.5,19.227096023,37.26,NA
J1460,"Injection, gamma globulin, intramuscular, 1 cc",2012,1264.0,69340.29,352.0,196.98946023,3146.0,22.040778767,42.0421875,NA
J1460,"Injection, gamma globulin, intramuscular, 1 cc",2013,1380.0,90129.27,425.0,212.06887059,3871.0,23.283200723,47.413058824,NA
J1460,"Injection, gamma globulin, intramuscular, 1 cc",2014,1435.0,103955.11,342.0,303.96230994,4087.0,25.435554196,66.936988304,NA
J1460,"Injection, gamma globulin, intramuscular, 1 cc",2015,1179.0,90889.42,187.0,486.03967914,3296.0,27.575673544,108.26893048,NA
J1556,"Injection, immune globulin (bivigam), 500 mg",2011,NA,NA,NA,NA,NA,NA,NA,NA
J1556,"Injection, immune globulin (bivigam), 500 mg",2012,NA,NA,NA,NA,NA,NA,NA,NA
